"Name","code_course","max_student","register_student","branch","type","teacher","start_data","end_date","register_student_yesterday","priority","Days[0]","Days[1]","year_name","branch_id","product_id","Year","id","status","Course Name","Course Code","start_date","end_date"
אנגלית מתחילים - שנת 2016 מטה הנהלה 04,"768165404",45,0,מטה הנהלה,"861650000;861650001;861650002;861650003;861650005;861650008;861650011;861650014;861650015;861650016;861650017;861650018;861650022",,"0000-00-00","0000-00-00",0,"1;2;3;4;5;6;7;8;9;10;11;13;14","861650000;861650001;861650002;861650003;861650004;861650005;861650006","861650000;861650002;861650003;861650004;861650005;861650006",אביב פס' 2019;אביב פס' 2021;חורף בג' 2018;חורף בג' 2019;חורף בג' 2020;חורף בג' 2021;חורף פס' 2017;חורף פס' 2018;חורף פס' 2019;חורף פס' 2020;חורף פס' 2021;סתיו פס' 2018;סתיו פס' 2019;סתיו פס' 2020;קיץ בג' 2019;קיץ בג' 2021;קיץ פס' 2019;שנת 1111;שנת 2016;שנת 2017;שנת 2018;שנת 2019;שנת 2020,C0328E30-B486-E011-942D-005056BD3748,"0B7FB699-0CA5-E811-8A51-00505697537D",אביב פס' 2018;אביב פס' 2019;אביב פס' 2020;אביב פס' 2021;אביב פס' 2022;אביב פס' 2023;אביב פס' 2024;אביב פס' 2025;אביב פס' 2026;אביב פס' 2027;חורף בג' 2019;חורף בג' 2020;חורף בג' 2021;חורף בג' 2022;חורף בג' 2023;חורף בג' 2024;חורף בג' 2025;חורף בג' 2027;חורף פס' 2017;חורף פס' 2018;חורף פס' 2019;חורף פס' 2020;חורף פס' 2021;חורף פס' 2022;חורף פס' 2023;חורף פס' 2024;חורף פס' 2025;חורף פס' 2026;חורף פס' 2027;סתיו פס' 2018;סתיו פס' 2019;סתיו פס' 2020;סתיו פס' 2021;סתיו פס' 2022;סתיו פס' 2023;סתיו פס' 2024;סתיו פס' 2025;סתיו פס' 2026;סתיו פס' 2027;קיץ בג' 2019;קיץ בג' 2020;קיץ בג' 2021;קיץ בג' 2022;קיץ בג' 2023;קיץ בג' 2024;קיץ בג' 2025;קיץ בג' 2026;קיץ בג' 2027;קיץ פס' 2018;קיץ פס' 2019;קיץ פס' 2020;קיץ פס' 2021;קיץ פ,"0D98963D-1DA5-E811-8A51-00505697537D","861650000;861650001",אנגלית מתחילים - שנת 2016 מטה הנהלה,"768165400","0000-00-00","0000-00-00"
אנגלית מתחילים - שנת 2016 מטה הנהלה 03,"768165403",45,0,מטה הנהלה,"861650000;861650001;861650002;861650003;861650005;861650008;861650011;861650014;861650015;861650016;861650017;861650018;861650022",,"0000-00-00","0000-00-00",0,"1;2;3;4;5;6;7;8;9;10;11;13;14","861650000;861650001;861650002;861650003;861650004;861650005;861650006","861650000;861650002;861650003;861650004;861650005;861650006",אביב פס' 2019;אביב פס' 2021;חורף בג' 2018;חורף בג' 2019;חורף בג' 2020;חורף בג' 2021;חורף פס' 2017;חורף פס' 2018;חורף פס' 2019;חורף פס' 2020;חורף פס' 2021;סתיו פס' 2018;סתיו פס' 2019;סתיו פס' 2020;קיץ בג' 2019;קיץ בג' 2021;קיץ פס' 2019;שנת 1111;שנת 2016;שנת 2017;שנת 2018;שנת 2019;שנת 2020,C0328E30-B486-E011-942D-005056BD3748,"0B7FB699-0CA5-E811-8A51-00505697537D",אביב פס' 2018;אביב פס' 2019;אביב פס' 2020;אביב פס' 2021;אביב פס' 2022;אביב פס' 2023;אביב פס' 2024;אביב פס' 2025;אביב פס' 2026;אביב פס' 2027;חורף בג' 2019;חורף בג' 2020;חורף בג' 2021;חורף בג' 2022;חורף בג' 2023;חורף בג' 2024;חורף בג' 2025;חורף בג' 2027;חורף פס' 2017;חורף פס' 2018;חורף פס' 2019;חורף פס' 2020;חורף פס' 2021;חורף פס' 2022;חורף פס' 2023;חורף פס' 2024;חורף פס' 2025;חורף פס' 2026;חורף פס' 2027;סתיו פס' 2018;סתיו פס' 2019;סתיו פס' 2020;סתיו פס' 2021;סתיו פס' 2022;סתיו פס' 2023;סתיו פס' 2024;סתיו פס' 2025;סתיו פס' 2026;סתיו פס' 2027;קיץ בג' 2019;קיץ בג' 2020;קיץ בג' 2021;קיץ בג' 2022;קיץ בג' 2023;קיץ בג' 2024;קיץ בג' 2025;קיץ בג' 2026;קיץ בג' 2027;קיץ פס' 2018;קיץ פס' 2019;קיץ פס' 2020;קיץ פס' 2021;קיץ פ,"0D98963D-1DA5-E811-8A51-00505697537D","861650000;861650001",אנגלית מתחילים - שנת 2016 מטה הנהלה,"768165400","0000-00-00","0000-00-00"
אנגלית מתחילים - שנת 2016 מטה הנהלה 02,"768165402",45,0,מטה הנהלה,"861650000;861650001;861650002;861650003;861650005;861650008;861650011;861650014;861650015;861650016;861650017;861650018;861650022",,"0000-00-00","0000-00-00",0,"1;2;3;4;5;6;7;8;9;10;11;13;14","861650000;861650001;861650002;861650003;861650004;861650005;861650006","861650000;861650002;861650003;861650004;861650005;861650006",אביב פס' 2019;אביב פס' 2021;חורף בג' 2018;חורף בג' 2019;חורף בג' 2020;חורף בג' 2021;חורף פס' 2017;חורף פס' 2018;חורף פס' 2019;חורף פס' 2020;חורף פס' 2021;סתיו פס' 2018;סתיו פס' 2019;סתיו פס' 2020;קיץ בג' 2019;קיץ בג' 2021;קיץ פס' 2019;שנת 1111;שנת 2016;שנת 2017;שנת 2018;שנת 2019;שנת 2020,C0328E30-B486-E011-942D-005056BD3748,"0B7FB699-0CA5-E811-8A51-00505697537D",אביב פס' 2018;אביב פס' 2019;אביב פס' 2020;אביב פס' 2021;אביב פס' 2022;אביב פס' 2023;אביב פס' 2024;אביב פס' 2025;אביב פס' 2026;אביב פס' 2027;חורף בג' 2019;חורף בג' 2020;חורף בג' 2021;חורף בג' 2022;חורף בג' 2023;חורף בג' 2024;חורף בג' 2025;חורף בג' 2027;חורף פס' 2017;חורף פס' 2018;חורף פס' 2019;חורף פס' 2020;חורף פס' 2021;חורף פס' 2022;חורף פס' 2023;חורף פס' 2024;חורף פס' 2025;חורף פס' 2026;חורף פס' 2027;סתיו פס' 2018;סתיו פס' 2019;סתיו פס' 2020;סתיו פס' 2021;סתיו פס' 2022;סתיו פס' 2023;סתיו פס' 2024;סתיו פס' 2025;סתיו פס' 2026;סתיו פס' 2027;קיץ בג' 2019;קיץ בג' 2020;קיץ בג' 2021;קיץ בג' 2022;קיץ בג' 2023;קיץ בג' 2024;קיץ בג' 2025;קיץ בג' 2026;קיץ בג' 2027;קיץ פס' 2018;קיץ פס' 2019;קיץ פס' 2020;קיץ פס' 2021;קיץ פ,"0D98963D-1DA5-E811-8A51-00505697537D","861650000;861650001",אנגלית מתחילים - שנת 2016 מטה הנהלה,"768165400","0000-00-00","0000-00-00"
אנגלית מתחילים - שנת 2016 מטה הנהלה 01,"768165401",45,0,מטה הנהלה,"861650000;861650001;861650002;861650003;861650005;861650008;861650011;861650014;861650015;861650016;861650017;861650018;861650022",,"0000-00-00","0000-00-00",0,"1;2;3;4;5;6;7;8;9;10;11;13;14","861650000;861650001;861650002;861650003;861650004;861650005;861650006","861650000;861650002;861650003;861650004;861650005;861650006",אביב פס' 2019;אביב פס' 2021;חורף בג' 2018;חורף בג' 2019;חורף בג' 2020;חורף בג' 2021;חורף פס' 2017;חורף פס' 2018;חורף פס' 2019;חורף פס' 2020;חורף פס' 2021;סתיו פס' 2018;סתיו פס' 2019;סתיו פס' 2020;קיץ בג' 2019;קיץ בג' 2021;קיץ פס' 2019;שנת 1111;שנת 2016;שנת 2017;שנת 2018;שנת 2019;שנת 2020,C0328E30-B486-E011-942D-005056BD3748,"0B7FB699-0CA5-E811-8A51-00505697537D",אביב פס' 2018;אביב פס' 2019;אביב פס' 2020;אביב פס' 2021;אביב פס' 2022;אביב פס' 2023;אביב פס' 2024;אביב פס' 2025;אביב פס' 2026;אביב פס' 2027;חורף בג' 2019;חורף בג' 2020;חורף בג' 2021;חורף בג' 2022;חורף בג' 2023;חורף בג' 2024;חורף בג' 2025;חורף בג' 2027;חורף פס' 2017;חורף פס' 2018;חורף פס' 2019;חורף פס' 2020;חורף פס' 2021;חורף פס' 2022;חורף פס' 2023;חורף פס' 2024;חורף פס' 2025;חורף פס' 2026;חורף פס' 2027;סתיו פס' 2018;סתיו פס' 2019;סתיו פס' 2020;סתיו פס' 2021;סתיו פס' 2022;סתיו פס' 2023;סתיו פס' 2024;סתיו פס' 2025;סתיו פס' 2026;סתיו פס' 2027;קיץ בג' 2019;קיץ בג' 2020;קיץ בג' 2021;קיץ בג' 2022;קיץ בג' 2023;קיץ בג' 2024;קיץ בג' 2025;קיץ בג' 2026;קיץ בג' 2027;קיץ פס' 2018;קיץ פס' 2019;קיץ פס' 2020;קיץ פס' 2021;קיץ פ,"0D98963D-1DA5-E811-8A51-00505697537D","861650000;861650001",אנגלית מתחילים - שנת 2016 מטה הנהלה,"768165400","0000-00-00","0000-00-00"
"אנגלית מבחן מה""ט - שנת 2017 מטה הנהלה 01","918175401",45,0,מטה הנהלה,"861650000;861650001;861650002;861650003;861650005;861650008;861650011;861650014;861650015;861650016;861650017;861650018;861650022",,"0000-00-00","0000-00-00",0,"1;2;3;4;5;6;7;8;9;10;11;13;14","861650000;861650001;861650002;861650003;861650004;861650005;861650006","861650000;861650002;861650003;861650004;861650005;861650006",אביב פס' 2019;אביב פס' 2021;חורף בג' 2018;חורף בג' 2019;חורף בג' 2020;חורף בג' 2021;חורף פס' 2017;חורף פס' 2018;חורף פס' 2019;חורף פס' 2020;חורף פס' 2021;סתיו פס' 2018;סתיו פס' 2019;סתיו פס' 2020;קיץ בג' 2019;קיץ בג' 2021;קיץ פס' 2019;שנת 1111;שנת 2016;שנת 2017;שנת 2018;שנת 2019;שנת 2020,C0328E30-B486-E011-942D-005056BD3748,"0C24EDF3-13A5-E811-8A51-00505697537D",אביב פס' 2018;אביב פס' 2019;אביב פס' 2020;אביב פס' 2021;אביב פס' 2022;אביב פס' 2023;אביב פס' 2024;אביב פס' 2025;אביב פס' 2026;אביב פס' 2027;חורף בג' 2019;חורף בג' 2020;חורף בג' 2021;חורף בג' 2022;חורף בג' 2023;חורף בג' 2024;חורף בג' 2025;חורף בג' 2027;חורף פס' 2017;חורף פס' 2018;חורף פס' 2019;חורף פס' 2020;חורף פס' 2021;חורף פס' 2022;חורף פס' 2023;חורף פס' 2024;חורף פס' 2025;חורף פס' 2026;חורף פס' 2027;סתיו פס' 2018;סתיו פס' 2019;סתיו פס' 2020;סתיו פס' 2021;סתיו פס' 2022;סתיו פס' 2023;סתיו פס' 2024;סתיו פס' 2025;סתיו פס' 2026;סתיו פס' 2027;קיץ בג' 2019;קיץ בג' 2020;קיץ בג' 2021;קיץ בג' 2022;קיץ בג' 2023;קיץ בג' 2024;קיץ בג' 2025;קיץ בג' 2026;קיץ בג' 2027;קיץ פס' 2018;קיץ פס' 2019;קיץ פס' 2020;קיץ פס' 2021;קיץ פ,D74E897D-1EA5-E811-8A51-00505697537D,"861650000;861650001","אנגלית מבחן מה""ט - שנת 2017 מטה הנהלה","918175400","0000-00-00","0000-00-00"
"אנגלית מבחן מה""ט - שנת 2018 מטה הנהלה 02","918185402",45,0,מטה הנהלה,"861650000;861650001;861650002;861650003;861650005;861650008;861650011;861650014;861650015;861650016;861650017;861650018;861650022",עידו סלע,"0000-00-00","0000-00-00",0,"1;2;3;4;5;6;7;8;9;10;11;13;14","861650000;861650001;861650002;861650003;861650004;861650005;861650006","861650000;861650002;861650003;861650004;861650005;861650006",אביב פס' 2019;אביב פס' 2021;חורף בג' 2018;חורף בג' 2019;חורף בג' 2020;חורף בג' 2021;חורף פס' 2017;חורף פס' 2018;חורף פס' 2019;חורף פס' 2020;חורף פס' 2021;סתיו פס' 2018;סתיו פס' 2019;סתיו פס' 2020;קיץ בג' 2019;קיץ בג' 2021;קיץ פס' 2019;שנת 1111;שנת 2016;שנת 2017;שנת 2018;שנת 2019;שנת 2020,C0328E30-B486-E011-942D-005056BD3748,"0C24EDF3-13A5-E811-8A51-00505697537D",אביב פס' 2018;אביב פס' 2019;אביב פס' 2020;אביב פס' 2021;אביב פס' 2022;אביב פס' 2023;אביב פס' 2024;אביב פס' 2025;אביב פס' 2026;אביב פס' 2027;חורף בג' 2019;חורף בג' 2020;חורף בג' 2021;חורף בג' 2022;חורף בג' 2023;חורף בג' 2024;חורף בג' 2025;חורף בג' 2027;חורף פס' 2017;חורף פס' 2018;חורף פס' 2019;חורף פס' 2020;חורף פס' 2021;חורף פס' 2022;חורף פס' 2023;חורף פס' 2024;חורף פס' 2025;חורף פס' 2026;חורף פס' 2027;סתיו פס' 2018;סתיו פס' 2019;סתיו פס' 2020;סתיו פס' 2021;סתיו פס' 2022;סתיו פס' 2023;סתיו פס' 2024;סתיו פס' 2025;סתיו פס' 2026;סתיו פס' 2027;קיץ בג' 2019;קיץ בג' 2020;קיץ בג' 2021;קיץ בג' 2022;קיץ בג' 2023;קיץ בג' 2024;קיץ בג' 2025;קיץ בג' 2026;קיץ בג' 2027;קיץ פס' 2018;קיץ פס' 2019;קיץ פס' 2020;קיץ פס' 2021;קיץ פ,DB99BA28-1FA5-E811-8A51-00505697537D,"861650000;861650001","אנגלית מבחן מה""ט - שנת 2018 מטה הנהלה","918185400","0000-00-00","0000-00-00"
"אנגלית מבחן מה""ט - שנת 2018 מטה הנהלה 01","918185401",45,0,מטה הנהלה,"861650000;861650001;861650002;861650003;861650005;861650008;861650011;861650014;861650015;861650016;861650017;861650018;861650022",,"0000-00-00","0000-00-00",0,"1;2;3;4;5;6;7;8;9;10;11;13;14","861650000;861650001;861650002;861650003;861650004;861650005;861650006","861650000;861650002;861650003;861650004;861650005;861650006",אביב פס' 2019;אביב פס' 2021;חורף בג' 2018;חורף בג' 2019;חורף בג' 2020;חורף בג' 2021;חורף פס' 2017;חורף פס' 2018;חורף פס' 2019;חורף פס' 2020;חורף פס' 2021;סתיו פס' 2018;סתיו פס' 2019;סתיו פס' 2020;קיץ בג' 2019;קיץ בג' 2021;קיץ פס' 2019;שנת 1111;שנת 2016;שנת 2017;שנת 2018;שנת 2019;שנת 2020,C0328E30-B486-E011-942D-005056BD3748,"0C24EDF3-13A5-E811-8A51-00505697537D",אביב פס' 2018;אביב פס' 2019;אביב פס' 2020;אביב פס' 2021;אביב פס' 2022;אביב פס' 2023;אביב פס' 2024;אביב פס' 2025;אביב פס' 2026;אביב פס' 2027;חורף בג' 2019;חורף בג' 2020;חורף בג' 2021;חורף בג' 2022;חורף בג' 2023;חורף בג' 2024;חורף בג' 2025;חורף בג' 2027;חורף פס' 2017;חורף פס' 2018;חורף פס' 2019;חורף פס' 2020;חורף פס' 2021;חורף פס' 2022;חורף פס' 2023;חורף פס' 2024;חורף פס' 2025;חורף פס' 2026;חורף פס' 2027;סתיו פס' 2018;סתיו פס' 2019;סתיו פס' 2020;סתיו פס' 2021;סתיו פס' 2022;סתיו פס' 2023;סתיו פס' 2024;סתיו פס' 2025;סתיו פס' 2026;סתיו פס' 2027;קיץ בג' 2019;קיץ בג' 2020;קיץ בג' 2021;קיץ בג' 2022;קיץ בג' 2023;קיץ בג' 2024;קיץ בג' 2025;קיץ בג' 2026;קיץ בג' 2027;קיץ פס' 2018;קיץ פס' 2019;קיץ פס' 2020;קיץ פס' 2021;קיץ פ,DB99BA28-1FA5-E811-8A51-00505697537D,"861650000;861650001","אנגלית מבחן מה""ט - שנת 2018 מטה הנהלה","918185400","0000-00-00","0000-00-00"
"מתמטיקה מבחן מה""ט - שנת 2017 מטה הנהלה 01","928175401",45,0,מטה הנהלה,"861650000;861650001;861650002;861650003;861650005;861650008;861650011;861650014;861650015;861650016;861650017;861650018;861650022",,"0000-00-00","0000-00-00",0,"1;2;3;4;5;6;7;8;9;10;11;13;14","861650000;861650001;861650002;861650003;861650004;861650005;861650006","861650000;861650002;861650003;861650004;861650005;861650006",אביב פס' 2019;אביב פס' 2021;חורף בג' 2018;חורף בג' 2019;חורף בג' 2020;חורף בג' 2021;חורף פס' 2017;חורף פס' 2018;חורף פס' 2019;חורף פס' 2020;חורף פס' 2021;סתיו פס' 2018;סתיו פס' 2019;סתיו פס' 2020;קיץ בג' 2019;קיץ בג' 2021;קיץ פס' 2019;שנת 1111;שנת 2016;שנת 2017;שנת 2018;שנת 2019;שנת 2020,C0328E30-B486-E011-942D-005056BD3748,CF6AB903-14A5-E811-8A51-00505697537D,אביב פס' 2018;אביב פס' 2019;אביב פס' 2020;אביב פס' 2021;אביב פס' 2022;אביב פס' 2023;אביב פס' 2024;אביב פס' 2025;אביב פס' 2026;אביב פס' 2027;חורף בג' 2019;חורף בג' 2020;חורף בג' 2021;חורף בג' 2022;חורף בג' 2023;חורף בג' 2024;חורף בג' 2025;חורף בג' 2027;חורף פס' 2017;חורף פס' 2018;חורף פס' 2019;חורף פס' 2020;חורף פס' 2021;חורף פס' 2022;חורף פס' 2023;חורף פס' 2024;חורף פס' 2025;חורף פס' 2026;חורף פס' 2027;סתיו פס' 2018;סתיו פס' 2019;סתיו פס' 2020;סתיו פס' 2021;סתיו פס' 2022;סתיו פס' 2023;סתיו פס' 2024;סתיו פס' 2025;סתיו פס' 2026;סתיו פס' 2027;קיץ בג' 2019;קיץ בג' 2020;קיץ בג' 2021;קיץ בג' 2022;קיץ בג' 2023;קיץ בג' 2024;קיץ בג' 2025;קיץ בג' 2026;קיץ בג' 2027;קיץ פס' 2018;קיץ פס' 2019;קיץ פס' 2020;קיץ פס' 2021;קיץ פ,B882D193-1FA5-E811-8A51-00505697537D,"861650000;861650001","מתמטיקה מבחן מה""ט - שנת 2017 מטה הנהלה","928175400","0000-00-00","0000-00-00"
"מתמטיקה מבחן מה""ט - שנת 2018 מטה הנהלה 03","928185403",45,0,מטה הנהלה,"861650000;861650001;861650002;861650003;861650005;861650008;861650011;861650014;861650015;861650016;861650017;861650018;861650022",גל בינשטוק,"0000-00-00","0000-00-00",0,"1;2;3;4;5;6;7;8;9;10;11;13;14","861650000;861650001;861650002;861650003;861650004;861650005;861650006","861650000;861650002;861650003;861650004;861650005;861650006",אביב פס' 2019;אביב פס' 2021;חורף בג' 2018;חורף בג' 2019;חורף בג' 2020;חורף בג' 2021;חורף פס' 2017;חורף פס' 2018;חורף פס' 2019;חורף פס' 2020;חורף פס' 2021;סתיו פס' 2018;סתיו פס' 2019;סתיו פס' 2020;קיץ בג' 2019;קיץ בג' 2021;קיץ פס' 2019;שנת 1111;שנת 2016;שנת 2017;שנת 2018;שנת 2019;שנת 2020,C0328E30-B486-E011-942D-005056BD3748,CF6AB903-14A5-E811-8A51-00505697537D,אביב פס' 2018;אביב פס' 2019;אביב פס' 2020;אביב פס' 2021;אביב פס' 2022;אביב פס' 2023;אביב פס' 2024;אביב פס' 2025;אביב פס' 2026;אביב פס' 2027;חורף בג' 2019;חורף בג' 2020;חורף בג' 2021;חורף בג' 2022;חורף בג' 2023;חורף בג' 2024;חורף בג' 2025;חורף בג' 2027;חורף פס' 2017;חורף פס' 2018;חורף פס' 2019;חורף פס' 2020;חורף פס' 2021;חורף פס' 2022;חורף פס' 2023;חורף פס' 2024;חורף פס' 2025;חורף פס' 2026;חורף פס' 2027;סתיו פס' 2018;סתיו פס' 2019;סתיו פס' 2020;סתיו פס' 2021;סתיו פס' 2022;סתיו פס' 2023;סתיו פס' 2024;סתיו פס' 2025;סתיו פס' 2026;סתיו פס' 2027;קיץ בג' 2019;קיץ בג' 2020;קיץ בג' 2021;קיץ בג' 2022;קיץ בג' 2023;קיץ בג' 2024;קיץ בג' 2025;קיץ בג' 2026;קיץ בג' 2027;קיץ פס' 2018;קיץ פס' 2019;קיץ פס' 2020;קיץ פס' 2021;קיץ פ,B9A23FE6-1FA5-E811-8A51-00505697537D,"861650000;861650001","מתמטיקה מבחן מה""ט - שנת 2018 מטה הנהלה","928185400","0000-00-00","0000-00-00"
"מתמטיקה מבחן מה""ט - שנת 2018 מטה הנהלה 02","928185402",45,0,מטה הנהלה,"861650000;861650001;861650002;861650003;861650005;861650008;861650011;861650014;861650015;861650016;861650017;861650018;861650022",נבו יהב,"0000-00-00","0000-00-00",0,"1;2;3;4;5;6;7;8;9;10;11;13;14","861650000;861650001;861650002;861650003;861650004;861650005;861650006","861650000;861650002;861650003;861650004;861650005;861650006",אביב פס' 2019;אביב פס' 2021;חורף בג' 2018;חורף בג' 2019;חורף בג' 2020;חורף בג' 2021;חורף פס' 2017;חורף פס' 2018;חורף פס' 2019;חורף פס' 2020;חורף פס' 2021;סתיו פס' 2018;סתיו פס' 2019;סתיו פס' 2020;קיץ בג' 2019;קיץ בג' 2021;קיץ פס' 2019;שנת 1111;שנת 2016;שנת 2017;שנת 2018;שנת 2019;שנת 2020,C0328E30-B486-E011-942D-005056BD3748,CF6AB903-14A5-E811-8A51-00505697537D,אביב פס' 2018;אביב פס' 2019;אביב פס' 2020;אביב פס' 2021;אביב פס' 2022;אביב פס' 2023;אביב פס' 2024;אביב פס' 2025;אביב פס' 2026;אביב פס' 2027;חורף בג' 2019;חורף בג' 2020;חורף בג' 2021;חורף בג' 2022;חורף בג' 2023;חורף בג' 2024;חורף בג' 2025;חורף בג' 2027;חורף פס' 2017;חורף פס' 2018;חורף פס' 2019;חורף פס' 2020;חורף פס' 2021;חורף פס' 2022;חורף פס' 2023;חורף פס' 2024;חורף פס' 2025;חורף פס' 2026;חורף פס' 2027;סתיו פס' 2018;סתיו פס' 2019;סתיו פס' 2020;סתיו פס' 2021;סתיו פס' 2022;סתיו פס' 2023;סתיו פס' 2024;סתיו פס' 2025;סתיו פס' 2026;סתיו פס' 2027;קיץ בג' 2019;קיץ בג' 2020;קיץ בג' 2021;קיץ בג' 2022;קיץ בג' 2023;קיץ בג' 2024;קיץ בג' 2025;קיץ בג' 2026;קיץ בג' 2027;קיץ פס' 2018;קיץ פס' 2019;קיץ פס' 2020;קיץ פס' 2021;קיץ פ,B9A23FE6-1FA5-E811-8A51-00505697537D,"861650000;861650001","מתמטיקה מבחן מה""ט - שנת 2018 מטה הנהלה","928185400","0000-00-00","0000-00-00"
"מתמטיקה מבחן מה""ט - שנת 2018 מטה הנהלה 01","928185401",45,0,מטה הנהלה,"861650000;861650001;861650002;861650003;861650005;861650008;861650011;861650014;861650015;861650016;861650017;861650018;861650022",,"0000-00-00","0000-00-00",0,"1;2;3;4;5;6;7;8;9;10;11;13;14","861650000;861650001;861650002;861650003;861650004;861650005;861650006","861650000;861650002;861650003;861650004;861650005;861650006",אביב פס' 2019;אביב פס' 2021;חורף בג' 2018;חורף בג' 2019;חורף בג' 2020;חורף בג' 2021;חורף פס' 2017;חורף פס' 2018;חורף פס' 2019;חורף פס' 2020;חורף פס' 2021;סתיו פס' 2018;סתיו פס' 2019;סתיו פס' 2020;קיץ בג' 2019;קיץ בג' 2021;קיץ פס' 2019;שנת 1111;שנת 2016;שנת 2017;שנת 2018;שנת 2019;שנת 2020,C0328E30-B486-E011-942D-005056BD3748,CF6AB903-14A5-E811-8A51-00505697537D,אביב פס' 2018;אביב פס' 2019;אביב פס' 2020;אביב פס' 2021;אביב פס' 2022;אביב פס' 2023;אביב פס' 2024;אביב פס' 2025;אביב פס' 2026;אביב פס' 2027;חורף בג' 2019;חורף בג' 2020;חורף בג' 2021;חורף בג' 2022;חורף בג' 2023;חורף בג' 2024;חורף בג' 2025;חורף בג' 2027;חורף פס' 2017;חורף פס' 2018;חורף פס' 2019;חורף פס' 2020;חורף פס' 2021;חורף פס' 2022;חורף פס' 2023;חורף פס' 2024;חורף פס' 2025;חורף פס' 2026;חורף פס' 2027;סתיו פס' 2018;סתיו פס' 2019;סתיו פס' 2020;סתיו פס' 2021;סתיו פס' 2022;סתיו פס' 2023;סתיו פס' 2024;סתיו פס' 2025;סתיו פס' 2026;סתיו פס' 2027;קיץ בג' 2019;קיץ בג' 2020;קיץ בג' 2021;קיץ בג' 2022;קיץ בג' 2023;קיץ בג' 2024;קיץ בג' 2025;קיץ בג' 2026;קיץ בג' 2027;קיץ פס' 2018;קיץ פס' 2019;קיץ פס' 2020;קיץ פס' 2021;קיץ פ,B9A23FE6-1FA5-E811-8A51-00505697537D,"861650000;861650001","מתמטיקה מבחן מה""ט - שנת 2018 מטה הנהלה","928185400","0000-00-00","0000-00-00"
אנגלית מתחילים - שנת 2017 מטה הנהלה 27,"768175427",45,0,מטה הנהלה,"861650000;861650001;861650002;861650003;861650005;861650008;861650011;861650014;861650015;861650016;861650017;861650018;861650022",,"0000-00-00","0000-00-00",0,"1;2;3;4;5;6;7;8;9;10;11;13;14","861650000;861650001;861650002;861650003;861650004;861650005;861650006","861650000;861650002;861650003;861650004;861650005;861650006",אביב פס' 2019;אביב פס' 2021;חורף בג' 2018;חורף בג' 2019;חורף בג' 2020;חורף בג' 2021;חורף פס' 2017;חורף פס' 2018;חורף פס' 2019;חורף פס' 2020;חורף פס' 2021;סתיו פס' 2018;סתיו פס' 2019;סתיו פס' 2020;קיץ בג' 2019;קיץ בג' 2021;קיץ פס' 2019;שנת 1111;שנת 2016;שנת 2017;שנת 2018;שנת 2019;שנת 2020,C0328E30-B486-E011-942D-005056BD3748,"0B7FB699-0CA5-E811-8A51-00505697537D",אביב פס' 2018;אביב פס' 2019;אביב פס' 2020;אביב פס' 2021;אביב פס' 2022;אביב פס' 2023;אביב פס' 2024;אביב פס' 2025;אביב פס' 2026;אביב פס' 2027;חורף בג' 2019;חורף בג' 2020;חורף בג' 2021;חורף בג' 2022;חורף בג' 2023;חורף בג' 2024;חורף בג' 2025;חורף בג' 2027;חורף פס' 2017;חורף פס' 2018;חורף פס' 2019;חורף פס' 2020;חורף פס' 2021;חורף פס' 2022;חורף פס' 2023;חורף פס' 2024;חורף פס' 2025;חורף פס' 2026;חורף פס' 2027;סתיו פס' 2018;סתיו פס' 2019;סתיו פס' 2020;סתיו פס' 2021;סתיו פס' 2022;סתיו פס' 2023;סתיו פס' 2024;סתיו פס' 2025;סתיו פס' 2026;סתיו פס' 2027;קיץ בג' 2019;קיץ בג' 2020;קיץ בג' 2021;קיץ בג' 2022;קיץ בג' 2023;קיץ בג' 2024;קיץ בג' 2025;קיץ בג' 2026;קיץ בג' 2027;קיץ פס' 2018;קיץ פס' 2019;קיץ פס' 2020;קיץ פס' 2021;קיץ פ,A4BCC719-20A5-E811-8A51-00505697537D,"861650000;861650001",אנגלית מתחילים - שנת 2017 מטה הנהלה,"768175400","0000-00-00","0000-00-00"
